Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.318
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Hungary,HUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,44012.26773
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.86829268
Hungary,HUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.2
Hungary,HUN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.908577
Hungary,HUN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.54245
Hungary,HUN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,103.2561417
Hungary,HUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,89.1428
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.609
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.15850642
Iceland,ISL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,73426.22778
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1195122
Iceland,ISL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2
Iceland,ISL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,112.5893936
Iceland,ISL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,110.1785507
Iceland,ISL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,114.8887711
Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,99.8082
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.789
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.17870712
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9207.12743
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.698
India,IND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.6
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,81.65584643
India,IND,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,80.9193633
India,IND,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,82.32987842
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,55.9
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.2
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.822
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.7555674
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14284.92929
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.925
Indonesia,IDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.5
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.81676027
Indonesia,IDN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,98.18547426
Indonesia,IDN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,97.46673726
Indonesia,IDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,66.4846
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.462
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.49347042
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17545.62466
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.799
"Iran, Islamic Rep.",IRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11
"Iran, Islamic Rep.",IRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Iran, Islamic Rep.",IRN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Iran, Islamic Rep.",IRN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,79.061
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.085
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.33422089
Iraq,IRQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14391.12923
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.037
Iraq,IRQ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.5
Iraq,IRQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Iraq,IRQ,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Iraq,IRQ,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Iraq,IRQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,78.7156
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.511
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.86828613
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,136104.4453
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5097561
Ireland,IRL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.3
Ireland,IRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,133.1504974
Ireland,IRL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,139.450531
Ireland,IRL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,127.1580582
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,96.6206
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.501
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.89202502
Isle of Man,IMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.956
Isle of Man,IMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..
Isle of Man,IMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Isle of Man,IMN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Isle of Man,IMN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.19556092
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,53564.22789
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7
Israel,ISR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.7
Israel,ISR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.58537292
Israel,ISR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,96.89698792
Israel,ISR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,96.28871155
Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,91.8508
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.695
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.49798343
Italy,ITA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,56247.41559
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7
Italy,ITA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.4
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.3538589
Italy,ITA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.9243698
Italy,ITA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,101.7570038
Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,85.0607
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.069
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.48397798
Jamaica,JAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11887.77037
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.481
Jamaica,JAM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.3
Jamaica,JAM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,82.8584671
Jamaica,JAM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,82.86717224
Jamaica,JAM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,82.85004948
Jamaica,JAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,82.4453
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.083
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.9879906
Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,47395.83916
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.99634146
Japan,JPN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.8
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.3379669
Japan,JPN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.4779282
Japan,JPN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,102.2050095
Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,84.9234
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.6
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.97765324
Jordan,JOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9927.2341
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.088
Jordan,JOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.6
Jordan,JOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,90.99126589
Jordan,JOR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,93.49885329
Jordan,JOR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,88.6494922
Jordan,JOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,90.5
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.2
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.40483791
Kazakhstan,KAZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,35895.08399
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.503
Kazakhstan,KAZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.7
Kazakhstan,KAZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.04334134
Kazakhstan,KAZ,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,93.69818372
Kazakhstan,KAZ,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,94.37289369
Kazakhstan,KAZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,92.2969
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.86
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.44415733
Kenya,KEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5883.22304
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.549
Kenya,KEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.8
Kenya,KEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,83.77381923
Kenya,KEN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,83.43371976
Kenya,KEN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,84.11326087
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,76
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.707
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.43078201
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3329.344345
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.269
Kiribati,KIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40.6
Kiribati,KIR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.68530081
Kiribati,KIR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,95.04847645
Kiribati,KIR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,82.17868524
Kiribati,KIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.4
Kiribati,KIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.57391266
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.641
"Korea, Dem. People's Rep.",PRK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.3
"Korea, Dem. People's Rep.",PRK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Korea, Dem. People's Rep.",PRK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Korea, Dem. People's Rep.",PRK,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
"Korea, Dem. People's Rep.",PRK,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.7
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.805
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.22743659
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55070.83921
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6804878
"Korea, Rep.",KOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.4
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.81813049
"Korea, Rep.",KOR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,97.56691742
"Korea, Rep.",KOR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,98.05381012
"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,97.1686
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.857
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.16249416
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13950.89673
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.623
Kosovo,XKX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.7
Kosovo,XKX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Kosovo,XKX,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Kosovo,XKX,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Kosovo,XKX,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..
Kosovo,XKX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.80019965
Kuwait,KWT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55043.00226
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.58780488
Kuwait,KWT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.6
Kuwait,KWT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Kuwait,KWT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Kuwait,KWT,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Kuwait,KWT,Individuals using the Internet (% of population),IT.NET.USER.ZS,99.7237
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kuwait,KWT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.174
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Kyrgyz Republic,KGZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6577.512177
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.04878049
Kyrgyz Republic,KGZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.1
Kyrgyz Republic,KGZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Kyrgyz Republic,KGZ,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Kyrgyz Republic,KGZ,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,82.5991
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.043
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.70030535
Lao PDR,LAO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8766.440626
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.715
Lao PDR,LAO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.4
Lao PDR,LAO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,56.87820446
Lao PDR,LAO,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,55.91719275
Lao PDR,LAO,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,57.80992464
Lao PDR,LAO,Individuals using the Internet (% of population),IT.NET.USER.ZS,62.7001
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lao PDR,LAO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.209
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.06823828
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,39960.84434
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.27804878
Latvia,LVA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.7
Latvia,LVA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.7645264
Latvia,LVA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,105.172348
